order_id,order_date,user_id,is_prime_member,seller_id,seller_type,seller_plan,city,city_tier,category,quantity,order_value,fulfillment_type,referral_fee,fba_fee,closing_fee,shipping_fee,total_amazon_fees,gst_on_fees,seller_payout,payment_method,payment_status,delivery_days,delivery_status,refund_status,refund_amount,fraud_flag,leakage_type,leakage_amount
AMZ-IN-400102,08-10-2024 19:06,CUST-001860,0,AMZ-SEL-01797,Distributor,Professional,Chennai,Tier 1,Fashion & Apparel,1,3481.95,FBA,522.29,45,25,0,592.29,106.61,0,Credit Card,failed,3,delivered,no,0,0,,0
AMZ-IN-400103,04-04-2024 10:18,CUST-002888,1,AMZ-SEL-01879,Reseller,Professional,Delhi,Tier 1,Electronics,2,30552.77,Easy Ship,2444.22,0,12,120,2576.22,463.72,0,COD,failed,3,delivered,no,0,0,,0
AMZ-IN-400104,07-08-2024 09:12,CUST-000063,0,AMZ-SEL-01784,Reseller,Individual,Chennai,Tier 1,Beauty & Personal,1,699.81,Easy Ship,83.98,0,2,50,135.98,24.48,563.83,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-400105,09-05-2024 15:14,CUST-004500,1,AMZ-SEL-00508,Distributor,Professional,Chennai,Tier 1,Electronics,1,14046.62,Easy Ship,1123.73,0,12,60,1195.73,215.23,0,COD,failed,3,delivered,no,0,0,,0
AMZ-IN-400106,06-12-2024 14:15,CUST-003546,1,AMZ-SEL-01214,Distributor,Professional,Kolkata,Tier 1,Electronics,1,24387.54,FBA,1951,65,12,0,2028,365.04,22359.54,Credit Card,success,3,delivered,no,0,0,fake_invoice_gst_fraud,642.69
AMZ-IN-400107,23-08-2024 12:49,CUST-000048,0,AMZ-SEL-00317,Reseller,Professional,Delhi,Tier 1,Home & Kitchen,1,5859.74,Easy Ship,585.97,0,2,60,647.97,116.63,5211.77,Debit Card,success,4,delivered,no,0,0,,0
AMZ-IN-400108,27-10-2024 15:09,CUST-001541,1,AMZ-SEL-00985,Distributor,Professional,Mysore,Tier 3,Home & Kitchen,1,2035.73,FBA,203.57,35,25,0,263.57,47.44,1772.16,Amazon Pay,success,3,delivered,no,0,0,ad_click_fraud,278.54
AMZ-IN-400109,18-10-2024 13:35,CUST-002828,1,AMZ-SEL-01253,Brand/Manufacturer,Professional,Indore,Tier 2,Sports & Outdoors,1,6527.37,FBA,587.46,45,8,0,640.46,115.28,5886.91,Credit Card,success,2,delivered,no,0,0,,0
AMZ-IN-400110,27-10-2024 09:30,CUST-001236,1,AMZ-SEL-00087,Distributor,Professional,Hyderabad,Tier 1,Fashion & Apparel,1,909,FBA,136.35,65,5,0,206.35,37.14,702.65,Credit Card,success,1,delivered,no,0,0,,0
AMZ-IN-400111,18-02-2024 11:24,CUST-004854,0,AMZ-SEL-01592,D2C Brand,Professional,Patna,Tier 3,Home & Kitchen,1,11431,Easy Ship,1143.1,0,8,60,1211.1,218,10219.9,Credit Card,success,12,delivered,no,0,0,,0
AMZ-IN-400112,18-07-2024 19:54,CUST-002126,0,AMZ-SEL-00919,Distributor,Professional,Ahmedabad,Tier 2,Books & Media,1,359.41,FBA,14.38,35,5,0,54.38,9.79,305.03,Credit Card,success,5,rto,processed,359.41,0,,0
AMZ-IN-400113,28-09-2024 10:29,CUST-004027,0,AMZ-SEL-01157,Brand/Manufacturer,Individual,Bangalore,Tier 1,Fashion & Apparel,1,4934.96,FBA,740.24,45,12,0,797.24,143.5,4137.72,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-400114,14-11-2024 18:57,CUST-000833,0,AMZ-SEL-00387,Reseller,Professional,Bangalore,Tier 1,Fashion & Apparel,1,2531.29,FBA,379.69,29,12,0,420.69,75.72,2110.6,Credit Card,success,3,delivered,processed,2061.47,0,,0
AMZ-IN-400115,26-08-2024 16:17,CUST-001949,0,AMZ-SEL-01608,Distributor,Professional,Chennai,Tier 1,Electronics,1,89999,Easy Ship,7199.92,0,5,60,7264.92,1307.69,82734.08,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-400116,08-12-2024 07:51,CUST-003580,0,AMZ-SEL-01674,Distributor,Professional,Kolkata,Tier 1,Books & Media,1,879.06,Easy Ship,35.16,0,2,60,97.16,17.49,781.9,UPI,success,5,delayed,no,0,0,,0
AMZ-IN-400117,09-10-2024 12:01,CUST-003288,1,AMZ-SEL-01255,Distributor,Professional,Mumbai,Tier 1,Fashion & Apparel,1,2600.88,FBA,390.13,35,18,0,443.13,79.76,2157.75,Debit Card,success,3,delayed,processed,1868.31,0,,0
AMZ-IN-400118,11-10-2024 13:19,CUST-004078,0,AMZ-SEL-00167,Reseller,Professional,Delhi,Tier 1,Electronics,1,28560.24,Easy Ship,2284.82,0,12,65,2361.82,425.13,26198.42,UPI,success,7,delivered,no,0,0,,0
AMZ-IN-400119,27-09-2024 17:59,CUST-003862,1,AMZ-SEL-01056,Reseller,Individual,Mysore,Tier 3,Beauty & Personal,1,1491.86,Easy Ship,179.02,0,2,50,231.02,41.58,1260.84,Debit Card,success,4,delivered,no,0,0,,0
AMZ-IN-400120,06-09-2024 11:06,CUST-002779,0,AMZ-SEL-00571,Reseller,Professional,Mumbai,Tier 1,Beauty & Personal,1,753.27,Easy Ship,90.39,0,5,40,135.39,24.37,617.88,Debit Card,success,10,delivered,no,0,0,,0
AMZ-IN-400121,19-03-2024 20:50,CUST-005024,1,AMZ-SEL-00983,Brand/Manufacturer,Professional,Noida,Tier 1,Fashion & Apparel,1,1918.15,Easy Ship,287.72,0,5,50,342.72,61.69,1575.43,Debit Card,success,10,delivered,processed,1774.3,0,,0
AMZ-IN-400122,26-06-2024 16:33,CUST-001169,1,AMZ-SEL-01973,Reseller,Professional,Ahmedabad,Tier 2,Fashion & Apparel,1,2190.36,Easy Ship,328.55,0,12,50,390.55,70.3,1799.81,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-400123,15-10-2024 16:22,CUST-000725,1,AMZ-SEL-00376,Reseller,Professional,Nagpur,Tier 2,Fashion & Apparel,1,946.33,FBA,141.95,45,8,0,194.95,35.09,751.38,COD,success,2,delivered,no,0,0,,0
AMZ-IN-400124,26-11-2024 19:22,CUST-004625,1,AMZ-SEL-00685,D2C Brand,Professional,Mumbai,Tier 1,Books & Media,1,1878.45,FBA,75.14,35,25,0,135.14,24.33,0,UPI,failed,2,delivered,no,0,0,,0
AMZ-IN-400125,23-07-2024 09:45,CUST-005126,0,AMZ-SEL-00379,Distributor,Professional,Delhi,Tier 1,Books & Media,2,1256.86,Easy Ship,50.27,0,2,120,172.27,31.01,1084.59,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-400126,19-12-2024 13:48,CUST-005587,1,AMZ-SEL-00585,Reseller,Professional,Pune,Tier 1,Automotive,1,3281.58,Easy Ship,328.16,0,5,60,393.16,70.77,2888.42,Debit Card,success,5,delivered,no,0,0,,0
AMZ-IN-400127,21-10-2024 15:54,CUST-002184,0,AMZ-SEL-00277,Distributor,Professional,Kolkata,Tier 1,Home & Kitchen,1,2487.4,FBA,248.74,45,25,0,318.74,57.37,2168.66,COD,success,5,delivered,no,0,0,,0
AMZ-IN-400128,11-11-2024 15:49,CUST-005208,0,AMZ-SEL-01342,Reseller,Professional,Pune,Tier 1,Electronics,1,29381.04,Self Ship,2350.48,0,8,0,2358.48,424.53,27022.56,Amazon Pay,success,4,returned,processed,29381.04,0,,0
AMZ-IN-400129,16-05-2024 08:25,CUST-001392,0,AMZ-SEL-00076,Distributor,Individual,Ahmedabad,Tier 2,Home & Kitchen,1,5798.93,FBA,579.89,35,8,0,622.89,112.12,5176.04,UPI,success,10,delivered,no,0,0,,0
AMZ-IN-400130,22-10-2024 11:04,CUST-002226,0,AMZ-SEL-01019,D2C Brand,Professional,Lucknow,Tier 2,Electronics,1,22032.61,FBA,1762.61,35,12,0,1809.61,325.73,20223,Net Banking,success,4,delivered,no,0,0,,0
AMZ-IN-400131,15-08-2024 00:39,CUST-000407,0,AMZ-SEL-01332,Distributor,Professional,Jaipur,Tier 2,Electronics,1,18553.63,FBA,1484.29,80,18,0,1582.29,284.81,16971.34,UPI,success,10,delivered,no,0,0,,0
AMZ-IN-400132,23-03-2024 07:39,CUST-002847,1,AMZ-SEL-00930,Reseller,Professional,Mumbai,Tier 1,Toys & Baby,2,3044.89,FBA,365.39,130,5,0,500.39,90.07,2544.5,Net Banking,success,7,delivered,no,0,0,,0
AMZ-IN-400133,22-04-2024 22:10,CUST-005496,0,AMZ-SEL-00250,D2C Brand,Professional,Chandigarh,Tier 2,Books & Media,3,1436.14,FBA,57.45,87,8,0,152.45,27.44,1283.69,Amazon Pay,success,7,delivered,no,0,0,,0
AMZ-IN-400134,26-04-2024 09:00,CUST-004091,0,AMZ-SEL-00556,Reseller,Individual,Bangalore,Tier 1,Beauty & Personal,1,1261.22,FBA,151.35,55,8,0,214.35,38.58,1046.87,Net Banking,success,5,delivered,no,0,0,,0
AMZ-IN-400135,27-06-2024 11:21,CUST-005146,1,AMZ-SEL-00573,Reseller,Professional,Bangalore,Tier 1,Electronics,1,10937.9,FBA,875.03,55,8,0,938.03,168.85,9999.87,Net Banking,success,2,delivered,no,0,0,,0
AMZ-IN-400136,04-08-2024 10:46,CUST-000856,1,AMZ-SEL-01978,Reseller,Professional,Bangalore,Tier 1,Toys & Baby,2,6271.35,FBA,752.56,70,5,0,827.56,148.96,5443.79,UPI,success,2,delivered,no,0,0,,0
AMZ-IN-400137,24-01-2024 05:44,CUST-001897,0,AMZ-SEL-00941,Reseller,Professional,Delhi,Tier 1,Fashion & Apparel,1,2309.72,Easy Ship,346.46,0,5,75,426.46,76.76,1883.26,Debit Card,success,12,delivered,no,0,0,,0
AMZ-IN-400138,10-10-2024 17:14,CUST-003683,0,AMZ-SEL-01847,Brand/Manufacturer,Individual,Delhi,Tier 1,Home & Kitchen,1,5946.49,Easy Ship,594.65,0,5,65,664.65,119.64,5281.84,Credit Card,success,12,delivered,processed,5742.12,0,,0
AMZ-IN-400139,23-09-2024 16:23,CUST-000512,0,AMZ-SEL-00250,D2C Brand,Professional,Mumbai,Tier 1,Fashion & Apparel,1,837.96,FBA,125.69,35,5,0,165.69,29.82,672.27,Credit Card,success,10,delivered,no,0,0,,0
AMZ-IN-400140,23-10-2024 13:50,CUST-001628,1,AMZ-SEL-01130,Reseller,Individual,Jaipur,Tier 2,Beauty & Personal,1,932.04,Easy Ship,111.84,0,5,60,176.84,31.83,755.2,COD,success,10,delivered,no,0,0,,0
AMZ-IN-400141,01-11-2024 19:51,CUST-005615,0,AMZ-SEL-00684,Distributor,Professional,Chandigarh,Tier 2,Automotive,1,6000.97,FBA,600.1,35,12,0,647.1,116.48,5353.87,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-400142,09-04-2024 16:01,CUST-004338,0,AMZ-SEL-00162,Reseller,Professional,Visakhapatnam,Tier 3,Sports & Outdoors,1,2405.9,FBA,216.53,45,8,0,269.53,48.52,2136.37,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-400143,14-08-2024 08:16,CUST-003761,0,AMZ-SEL-00457,Brand/Manufacturer,Professional,Chennai,Tier 1,Fashion & Apparel,1,2827.08,Easy Ship,424.06,0,5,60,489.06,88.03,2338.02,Credit Card,success,12,delivered,no,0,0,,0
AMZ-IN-400144,04-03-2024 15:02,CUST-002355,0,AMZ-SEL-01224,D2C Brand,Professional,Chennai,Tier 1,Beauty & Personal,3,4689.83,Easy Ship,562.78,0,5,225,792.78,142.7,3897.05,COD,success,10,delivered,no,0,0,,0
AMZ-IN-400145,15-01-2024 10:21,CUST-004232,0,AMZ-SEL-01328,Distributor,Professional,Indore,Tier 2,Home & Kitchen,2,4590.47,Easy Ship,459.05,0,12,120,591.05,106.39,3999.42,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-400146,21-01-2024 11:20,CUST-003293,1,AMZ-SEL-01195,Brand/Manufacturer,Professional,Delhi,Tier 1,Electronics,1,30360.78,FBA,2428.86,55,8,0,2491.86,448.53,27868.92,Amazon Pay,success,3,delivered,no,0,0,,0
AMZ-IN-400147,13-12-2024 20:12,CUST-004584,1,AMZ-SEL-01130,Reseller,Individual,Hyderabad,Tier 1,Toys & Baby,1,4999,FBA,599.88,35,12,0,646.88,116.44,4352.12,Amazon Pay,success,3,delivered,no,0,0,,0
AMZ-IN-400148,20-10-2024 10:17,CUST-003743,0,AMZ-SEL-00783,Reseller,Individual,Hyderabad,Tier 1,Toys & Baby,1,928.71,FBA,111.45,35,18,0,164.45,29.6,764.26,UPI,success,7,delivered,no,0,0,fba_reimbursement_fraud,85.01
AMZ-IN-400149,17-09-2024 09:05,CUST-003336,1,AMZ-SEL-01210,D2C Brand,Professional,Mumbai,Tier 1,Books & Media,1,415.37,FBA,16.61,45,8,0,69.61,12.53,345.76,Debit Card,success,3,delivered,no,0,0,,0
AMZ-IN-400150,07-08-2024 17:11,CUST-000842,0,AMZ-SEL-00401,Brand/Manufacturer,Professional,Bangalore,Tier 1,Automotive,1,1660.6,FBA,166.06,35,18,0,219.06,39.43,1441.54,Debit Card,success,3,delivered,no,0,0,,0
AMZ-IN-400151,02-04-2024 10:58,CUST-004783,1,AMZ-SEL-01805,Reseller,Professional,Hyderabad,Tier 1,Toys & Baby,1,4082.06,Easy Ship,489.85,0,2,75,566.85,102.03,3515.21,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-400152,08-11-2024 20:20,CUST-003355,1,AMZ-SEL-01529,Distributor,Individual,Mumbai,Tier 1,Toys & Baby,1,4013.82,FBA,481.66,29,12,0,522.66,94.08,3491.16,UPI,success,3,delivered,no,0,0,fba_reimbursement_fraud,46.31
AMZ-IN-400153,24-05-2024 15:33,CUST-002287,0,AMZ-SEL-01358,Reseller,Professional,Bangalore,Tier 1,Home & Kitchen,1,4532.24,FBA,453.22,45,8,0,506.22,91.12,0,UPI,failed,5,delivered,no,0,0,,0
AMZ-IN-400154,18-12-2024 12:02,CUST-005237,1,AMZ-SEL-01689,Reseller,Professional,Delhi,Tier 1,Sports & Outdoors,1,5164.9,FBA,464.84,80,8,0,552.84,99.51,4612.06,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-400155,02-01-2024 15:01,CUST-003945,1,AMZ-SEL-01896,Distributor,Individual,Bangalore,Tier 1,Home & Kitchen,1,9661.63,Easy Ship,966.16,0,8,65,1039.16,187.05,8622.47,UPI,success,2,delivered,no,0,0,,0
AMZ-IN-400156,26-12-2024 19:59,CUST-005577,0,AMZ-SEL-00423,Brand/Manufacturer,Individual,Gurgaon,Tier 1,Fashion & Apparel,1,1741.61,Self Ship,261.24,0,2,0,263.24,47.38,1478.37,Credit Card,success,4,delivered,processed,1359.16,0,,0
AMZ-IN-400157,05-06-2024 14:17,CUST-001070,1,AMZ-SEL-00451,Distributor,Professional,Mumbai,Tier 1,Beauty & Personal,2,3055.92,FBA,366.71,58,8,0,432.71,77.89,2623.21,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-400158,19-09-2024 14:22,CUST-003344,0,AMZ-SEL-01715,Brand/Manufacturer,Individual,Hyderabad,Tier 1,Beauty & Personal,3,2500.63,Easy Ship,300.08,0,8,225,533.08,95.95,1967.55,Amazon Pay,success,4,delivered,no,0,0,,0
AMZ-IN-400159,03-10-2024 10:58,CUST-000916,0,AMZ-SEL-01142,Reseller,Individual,Kolkata,Tier 1,Electronics,1,34187.26,FBA,2734.98,55,18,0,2807.98,505.44,31379.28,Amazon Pay,success,5,delivered,no,0,0,,0
AMZ-IN-400160,20-06-2024 03:40,CUST-001000,0,AMZ-SEL-01713,Distributor,Professional,Coimbatore,Tier 2,Electronics,2,71490.77,Easy Ship,5719.26,0,12,120,5851.26,1053.23,65639.51,Debit Card,success,5,returned,processed,71490.77,0,,0
AMZ-IN-400161,06-02-2024 16:42,CUST-001163,1,AMZ-SEL-00669,Brand/Manufacturer,Professional,Hyderabad,Tier 1,Fashion & Apparel,1,3397.46,FBA,509.62,80,5,0,594.62,107.03,2802.84,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-400162,10-10-2024 14:43,CUST-004205,0,AMZ-SEL-00324,Reseller,Professional,Delhi,Tier 1,Home & Kitchen,2,14420.83,FBA,1442.08,160,12,0,1614.08,290.53,12806.75,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-400163,08-07-2024 18:56,CUST-002136,1,AMZ-SEL-00925,Reseller,Professional,Bhubaneswar,Tier 3,Home & Kitchen,1,4267.43,Easy Ship,426.74,0,8,60,494.74,89.05,3772.69,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-400164,27-12-2024 09:51,CUST-000943,0,AMZ-SEL-00616,D2C Brand,Professional,Delhi,Tier 1,Fashion & Apparel,1,937.08,Self Ship,140.56,0,2,0,142.56,25.66,794.52,Amazon Pay,success,10,delivered,no,0,0,,0
AMZ-IN-400165,17-04-2024 17:44,CUST-000814,0,AMZ-SEL-00179,D2C Brand,Professional,Chennai,Tier 1,Home & Kitchen,1,3307.87,FBA,330.79,45,12,0,387.79,69.8,2920.08,Debit Card,success,10,delivered,no,0,0,,0
AMZ-IN-400166,18-03-2024 11:00,CUST-000043,0,AMZ-SEL-00242,D2C Brand,Professional,Noida,Tier 1,Electronics,1,67742.55,FBA,5419.4,65,8,0,5492.4,988.63,62250.15,UPI,success,2,delivered,no,0,0,,0
AMZ-IN-400167,03-10-2024 09:23,CUST-002483,0,AMZ-SEL-01297,Brand/Manufacturer,Professional,Bangalore,Tier 1,Fashion & Apparel,1,1743.67,FBA,261.55,55,12,0,328.55,59.14,1415.12,Debit Card,success,4,delivered,no,0,0,,0
AMZ-IN-400168,22-01-2024 03:11,CUST-004067,0,AMZ-SEL-01893,Distributor,Professional,Bangalore,Tier 1,Sports & Outdoors,1,3821.61,FBA,343.94,35,5,0,383.94,69.11,3437.67,Net Banking,success,5,delivered,no,0,0,,0
AMZ-IN-400169,28-04-2024 08:34,CUST-002624,0,AMZ-SEL-01903,Distributor,Individual,Hyderabad,Tier 1,Electronics,1,16900.63,FBA,1352.05,45,12,0,1409.05,253.63,0,Debit Card,failed,12,delivered,no,0,0,,0
AMZ-IN-400170,03-04-2024 08:34,CUST-000416,0,AMZ-SEL-00979,Reseller,Professional,Patna,Tier 3,Automotive,1,2906.92,FBA,290.69,80,18,0,388.69,69.96,2518.23,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-400171,27-11-2024 17:12,CUST-005341,0,AMZ-SEL-01016,D2C Brand,Professional,Vadodara,Tier 2,Home & Kitchen,1,4918.13,FBA,491.81,45,12,0,548.81,98.79,4369.32,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-400172,16-10-2024 16:37,CUST-005128,0,AMZ-SEL-00005,Brand/Manufacturer,Professional,Lucknow,Tier 2,Electronics,1,29583.67,Easy Ship,2366.69,0,2,60,2428.69,437.16,27154.98,Amazon Pay,success,4,delivered,no,0,0,,0
AMZ-IN-400173,01-01-2024 19:53,CUST-000403,1,AMZ-SEL-00424,Reseller,Professional,Mumbai,Tier 1,Electronics,1,24800.08,FBA,1984.01,45,25,0,2054.01,369.72,22746.07,Net Banking,success,2,delivered,no,0,0,,0
AMZ-IN-400174,25-10-2024 06:37,CUST-001038,0,AMZ-SEL-00634,Reseller,Professional,Bangalore,Tier 1,Fashion & Apparel,1,1420.16,Self Ship,213.02,0,8,0,221.02,39.78,1199.14,Net Banking,success,4,delivered,no,0,0,,0
AMZ-IN-400175,08-10-2024 17:40,CUST-000545,1,AMZ-SEL-01461,Reseller,Professional,Hyderabad,Tier 1,Sports & Outdoors,1,7406.92,FBA,666.62,80,12,0,758.62,136.55,6648.3,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-400176,15-06-2024 11:42,CUST-001395,0,AMZ-SEL-00922,Reseller,Professional,Patna,Tier 3,Sports & Outdoors,1,3948.55,Easy Ship,355.37,0,8,50,413.37,74.41,3535.18,Debit Card,success,5,delivered,processed,3002.58,0,,0
AMZ-IN-400177,03-08-2024 16:22,CUST-002880,1,AMZ-SEL-00630,Reseller,Professional,Mumbai,Tier 1,Fashion & Apparel,1,1064.29,Self Ship,159.64,0,8,0,167.64,30.18,896.65,Debit Card,success,10,delivered,no,0,0,,0
AMZ-IN-400178,19-03-2024 09:27,CUST-001638,0,AMZ-SEL-01093,Reseller,Professional,Ahmedabad,Tier 2,Home & Kitchen,1,2411.99,FBA,241.2,35,8,0,284.2,51.16,2127.79,UPI,success,4,delivered,no,0,0,fba_reimbursement_fraud,76.08
AMZ-IN-400179,22-08-2024 06:02,CUST-002986,1,AMZ-SEL-00029,Reseller,Professional,Delhi,Tier 1,Fashion & Apparel,1,1820.09,Self Ship,273.01,0,2,0,275.01,49.5,1545.08,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-400180,08-07-2024 20:49,CUST-001661,1,AMZ-SEL-00467,Reseller,Professional,Kolkata,Tier 1,Automotive,1,6424.62,FBA,642.46,29,12,0,683.46,123.02,5741.16,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-400181,17-05-2024 09:04,CUST-002973,1,AMZ-SEL-01613,Reseller,Professional,Chennai,Tier 1,Automotive,1,2375.43,Self Ship,237.54,0,5,0,242.54,43.66,2132.89,Debit Card,success,12,delivered,no,0,0,,0
AMZ-IN-400182,14-11-2024 11:42,CUST-003459,1,AMZ-SEL-00394,Distributor,Professional,Bangalore,Tier 1,Books & Media,1,779.25,FBA,31.17,29,12,0,72.17,12.99,0,Credit Card,failed,2,delivered,no,0,0,,0
AMZ-IN-400183,23-06-2024 22:38,CUST-003621,0,AMZ-SEL-00431,Brand/Manufacturer,Professional,Jaipur,Tier 2,Beauty & Personal,1,625.05,FBA,75.01,45,8,0,128.01,23.04,497.04,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-400184,19-09-2024 06:14,CUST-002635,0,AMZ-SEL-00806,Distributor,Individual,Hyderabad,Tier 1,Electronics,2,77665.22,FBA,6213.22,130,12,0,6355.22,1143.94,71310,Net Banking,success,10,returned,processed,77665.22,0,,0
AMZ-IN-400185,23-06-2024 19:30,CUST-000688,1,AMZ-SEL-00888,Brand/Manufacturer,Professional,Noida,Tier 1,Beauty & Personal,1,761.45,Self Ship,91.37,0,2,0,93.37,16.81,668.08,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-400186,17-07-2024 14:35,CUST-005681,0,AMZ-SEL-00608,Reseller,Professional,Kolkata,Tier 1,Toys & Baby,1,2269.81,FBA,272.38,65,18,0,355.38,63.97,1914.43,Amazon Pay,success,5,delivered,no,0,0,fba_reimbursement_fraud,102.53
AMZ-IN-400187,12-05-2024 20:46,CUST-004971,1,AMZ-SEL-01948,Brand/Manufacturer,Professional,Delhi,Tier 1,Electronics,1,21295.12,FBA,1703.61,80,8,0,1791.61,322.49,19503.51,UPI,success,3,delivered,no,0,0,fba_reimbursement_fraud,120.21
AMZ-IN-400188,27-09-2024 11:53,CUST-002278,1,AMZ-SEL-01307,Distributor,Professional,Nagpur,Tier 2,Grocery & Food,1,1063.29,Self Ship,53.16,0,8,0,61.16,11.01,1002.13,Amazon Pay,success,3,rto,processed,1063.29,0,,0
AMZ-IN-400189,20-12-2024 18:09,CUST-000243,0,AMZ-SEL-00367,D2C Brand,Professional,Chennai,Tier 1,Electronics,1,10493.67,Easy Ship,839.49,0,8,50,897.49,161.55,9596.18,UPI,success,10,delayed,no,0,0,,0
AMZ-IN-400190,24-08-2024 10:16,CUST-005371,0,AMZ-SEL-00879,Brand/Manufacturer,Professional,Chennai,Tier 1,Grocery & Food,1,2375.77,Easy Ship,118.79,0,8,50,176.79,31.82,2198.98,Credit Card,success,7,returned,processed,2375.77,0,fake_invoice_gst_fraud,63.68
AMZ-IN-400191,22-03-2024 08:17,CUST-001338,0,AMZ-SEL-01333,Brand/Manufacturer,Professional,Jaipur,Tier 2,Electronics,1,55969.84,FBA,4477.59,35,5,0,4517.59,813.17,51452.25,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-400192,04-09-2024 19:29,CUST-001710,0,AMZ-SEL-01717,Brand/Manufacturer,Professional,Delhi,Tier 1,Toys & Baby,1,598.58,FBA,71.83,35,8,0,114.83,20.67,483.75,Credit Card,success,12,delivered,no,0,0,,0
AMZ-IN-400193,02-03-2024 12:35,CUST-004184,0,AMZ-SEL-01034,Brand/Manufacturer,Professional,Nagpur,Tier 2,Beauty & Personal,1,669.02,FBA,80.28,35,12,0,127.28,22.91,541.74,Credit Card,success,4,returned,processed,669.02,0,,0
AMZ-IN-400194,21-11-2024 18:36,CUST-001791,1,AMZ-SEL-00995,Reseller,Professional,Indore,Tier 2,Beauty & Personal,2,3048.82,Easy Ship,365.86,0,2,150,517.86,93.21,2530.96,Debit Card,success,5,delivered,no,0,0,,0
AMZ-IN-400195,07-02-2024 18:44,CUST-003616,0,AMZ-SEL-00560,Reseller,Professional,Mumbai,Tier 1,Home & Kitchen,2,26869.55,Easy Ship,2686.95,0,5,80,2771.95,498.95,24097.6,Credit Card,success,7,delivered,processed,19135.16,0,,0
AMZ-IN-400196,26-11-2024 19:50,CUST-003123,0,AMZ-SEL-01136,Brand/Manufacturer,Professional,Mumbai,Tier 1,Electronics,1,31319.97,FBA,2505.6,29,12,0,2546.6,458.39,28773.37,Net Banking,success,3,delivered,no,0,0,,0
AMZ-IN-400197,13-05-2024 10:41,CUST-002713,0,AMZ-SEL-00708,Distributor,Professional,Vadodara,Tier 2,Fashion & Apparel,1,2574.3,FBA,386.15,65,5,0,456.15,82.11,2118.15,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-400198,21-12-2024 19:28,CUST-005245,0,AMZ-SEL-00210,Brand/Manufacturer,Individual,Bhubaneswar,Tier 3,Grocery & Food,2,887.48,FBA,44.37,90,25,0,159.37,28.69,728.11,Amazon Pay,success,12,delivered,no,0,0,return_abuse,783.09
AMZ-IN-400199,05-06-2024 17:24,CUST-002915,1,AMZ-SEL-01061,D2C Brand,Professional,Visakhapatnam,Tier 3,Fashion & Apparel,1,2261.35,Easy Ship,339.2,0,8,60,407.2,73.3,1854.15,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-400200,19-06-2024 22:46,CUST-001342,0,AMZ-SEL-01415,Reseller,Individual,Hyderabad,Tier 1,Grocery & Food,1,800.18,FBA,40.01,80,8,0,128.01,23.04,672.17,UPI,success,7,delivered,no,0,0,,0
AMZ-IN-400201,16-12-2024 16:32,CUST-005364,1,AMZ-SEL-00341,Reseller,Individual,Delhi,Tier 1,Books & Media,1,816.46,Easy Ship,32.66,0,8,50,90.66,16.32,725.8,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-400202,12-09-2024 14:47,CUST-004556,0,AMZ-SEL-00266,Distributor,Professional,Kochi,Tier 2,Electronics,1,16962.58,Easy Ship,1357.01,0,5,65,1427.01,256.86,15535.57,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-400203,18-03-2024 13:13,CUST-005089,1,AMZ-SEL-01421,Reseller,Individual,Coimbatore,Tier 2,Home & Kitchen,1,1299.89,FBA,129.99,45,5,0,179.99,32.4,1119.9,COD,success,4,delivered,no,0,0,,0
AMZ-IN-400204,16-04-2024 01:16,CUST-002147,0,AMZ-SEL-00225,Reseller,Professional,Pune,Tier 1,Sports & Outdoors,1,5731.01,Easy Ship,515.79,0,8,65,588.79,105.98,5142.22,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-400205,08-05-2024 16:40,CUST-000190,0,AMZ-SEL-01513,D2C Brand,Individual,Delhi,Tier 1,Toys & Baby,1,2353.38,Easy Ship,282.41,0,2,60,344.41,61.99,2008.97,Debit Card,success,5,delivered,no,0,0,,0
